Credential Type,License #,Status,Effective Date,Producer Name,Producer Credential,Brand Name,Recorded Date,Tetrahydrocannabinol (THC),Tetrahydrocannabinol acid (THCA),Cannabidiols (CBD),Carboxylic acids (CBDA),Other Active Ingredient (>1%),
MMBR,MMBR.0017832,ACTIVE,06/12/2023,"DXR FINANCE 3, LLC",MMPR.0000004,CBD1:1 19501,6/12/2023 7:16:41 AM,1.90,0,1.83,0,No,
MMBR,MMBR.0017833,ACTIVE,06/12/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Templiva T15 smalls 19499,6/12/2023 7:16:41 AM,0,16.92,0,0,No,
MMBR,MMBR.0017834,ACTIVE,06/12/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Templiva T15 19497,6/12/2023 7:16:41 AM,0.17,16.92,0,0.19,No,
MMBR,MMBR.0017835,ACTIVE,06/12/2023,CURALEAF LLC,MMPR.0000003,Select Elite Cartridge .5g Bellatrix (I),6/12/2023 7:16:41 AM,93.59,0,0.96,0,Yes,
MMBR,MMBR.0017836,ACTIVE,06/12/2023,"DXR FINANCE 3, LLC",MMPR.0000004,Transdermal Cream 1:1 19500,6/12/2023 7:16:41 AM,0.42,0,0.67,0,No,
MMBR,MMBR.0017837,ACTIVE,06/12/2023,CURALEAF LLC,MMPR.0000003,Select Elite Cartridge .5g Citron (S),6/12/2023 7:16:41 AM,93.40,0,1.13,0,Yes,
MMBR,MMBR.0017838,ACTIVE,06/13/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 1g Pre Roll Indicol OQ 23.74% 19661,6/13/2023 6:57:46 AM,0.81,26.15,0,0.15,No,
MMBR,MMBR.0017839,ACTIVE,06/13/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 1g Pre Roll Indicol TU 25.91% 19662,6/13/2023 6:57:46 AM,0.44,29.04,0,0.11,Yes,
MMBR,MMBR.0017840,ACTIVE,06/13/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 1g Pre Roll Indicol UV 25.33% 19663,6/13/2023 6:57:46 AM,1.95,26.66,0,0.13,Yes,
MMBR,MMBR.0017841,ACTIVE,06/13/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 1g Pre Roll Indicol E 30.35% 19659,6/13/2023 6:57:46 AM,1.14,33.31,0,0.08,No,
MMBR,MMBR.0017842,ACTIVE,06/13/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Indicol UV 21.53% 19657,6/13/2023 6:57:46 AM,1.69,22.62,0,0.10,Yes,
MMBR,MMBR.0017843,ACTIVE,06/13/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Indicol VW 25.57% 19654,6/13/2023 6:57:46 AM,0.44,28.66,0,0.06,Yes,
MMBR,MMBR.0017844,ACTIVE,06/13/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Sativarin STL 23.99% 19658,6/13/2023 6:57:46 AM,1.18,26.01,0,0.11,No,
MMBR,MMBR.0017845,ACTIVE,06/13/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Indicol WX 22.97% 19655,6/13/2023 6:57:46 AM,0.52,25.60,0,0.08,No,
MMBR,MMBR.0017846,ACTIVE,06/13/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 20mg Cannabidiol 1:1 Tablets 19653,6/13/2023 6:57:46 AM,1.72,0,1.90,0,No,
MMBR,MMBR.0017847,ACTIVE,06/13/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Rariden BHO Live Sugar T84.49% I 18936,5/25/2023 7:22:37 AM,1.16,95.02,0,.48,No,
MMBR,MMBR.0017848,ACTIVE,06/13/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 20mg Hybridol CBN 5:1 Tablets 19650,6/13/2023 6:57:46 AM,3.00,0,0,0,No,
MMBR,MMBR.0017849,ACTIVE,06/13/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Hybridol QR 24.54% 19656,6/13/2023 6:57:46 AM,0.48,27.43,0,0.08,No,
MMBR,MMBR.0017850,ACTIVE,06/13/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 1g Pre Roll Indicol GZ 30.09% 19660,6/13/2023 6:57:46 AM,1.38,32.74,0,0.18,No,
MMBR,MMBR.0017851,ACTIVE,06/13/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5mg Hybridol CBN 5:1 Micro Tablets 19651,6/13/2023 6:57:46 AM,1.93,0,0,0,No,
MMBR,MMBR.0017852,ACTIVE,06/13/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5mg Cannabidiol 1:1 Micro Tablets 19652,6/13/2023 6:57:46 AM,1.07,0,1.23,0,No,
MMBR,MMBR.0017853,ACTIVE,06/13/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Saliden BHO Live Sugar T81.13% H 18942,6/13/2023 6:57:46 AM,.35,92.11,0,.20,Yes,
MMBR,MMBR.0017854,ACTIVE,06/13/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Auralex BHO Live Sugar T80.31% H 18938,6/13/2023 6:57:46 AM,.12,91.44,0,.18,Yes,
MMBR,MMBR.0017855,ACTIVE,06/13/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Lunaven BHO Live Sugar T81.67% I 18940,6/13/2023 6:57:46 AM,.38,92.69,0,.21,Yes,
MMBR,MMBR.0017856,ACTIVE,06/14/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm 300mg Pen Hybridol QR 83.66% 19667,6/14/2023 7:36:22 AM,83.66,0,1.39,0,Yes,
MMBR,MMBR.0017857,ACTIVE,06/14/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Indicol BC 26.11% 19683,6/14/2023 7:36:22 AM,0.74,28.93,0,0.12,No,
MMBR,MMBR.0017858,ACTIVE,06/14/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL Watermelon THC Gummies 19684,6/14/2023 7:36:22 AM,0.15,0,0,0,No,
MMBR,MMBR.0017859,ACTIVE,06/14/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm 300mg Pen Indicol FG 85.62% 19668,6/14/2023 7:36:22 AM,85.62,0,1.62,0,Yes,
MMBR,MMBR.0017860,ACTIVE,06/14/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm Vape 0.5g Hybridol QR 83.66% 19694,6/14/2023 7:36:22 AM,83.66,0,1.39,0,Yes,
MMBR,MMBR.0017861,ACTIVE,06/14/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm 300mg Pen Hybridol IJ 81.34% 19666,6/14/2023 7:36:22 AM,81.34,0,0.66,0,Yes,
MMBR,MMBR.0017862,ACTIVE,06/14/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm 300mg Pen Indicol QR 80.95% 19669,6/14/2023 7:36:22 AM,80.95,0,0.66,0,Yes,
MMBR,MMBR.0017863,ACTIVE,06/14/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 1G PRE ROLL INDICOL X 22.80% 19678,6/14/2023 7:36:22 AM,0.56,25.36,0,0.78,No,
MMBR,MMBR.0017864,ACTIVE,06/14/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm 300mg Pen Hybridol FG 79.80% 19664,6/14/2023 7:36:22 AM,79.80,0,0.66,0,Yes,
MMBR,MMBR.0017865,ACTIVE,06/14/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm 300mg Pen Hybridol GH 84.37% 19665,6/14/2023 7:36:22 AM,84.37,0,1.31,0,Yes,
MMBR,MMBR.0017866,ACTIVE,06/14/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 20mg Indicol Tablets 19219,6/1/2023 7:27:01 AM,3.60,0,0,0,No,
MMBR,MMBR.0017867,ACTIVE,06/14/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5G INDICOL IK 20.25% SECOND CUT 19689,6/14/2023 12:46:50 PM,0.35,22.69,0,0.09,No,
MMBR,MMBR.0017868,ACTIVE,06/15/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Indicol IK 20.25% 19688,6/15/2023 7:08:49 AM,0.35,22.69,0,0.09,No,
MMBR,MMBR.0017869,ACTIVE,06/15/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Indicol FG 38.27% 19700,6/15/2023 7:08:49 AM,1.40,42.04,0,0.12,Yes,
MMBR,MMBR.0017870,ACTIVE,06/15/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Sativarin AK 20.63% Second Cut 19693,6/15/2023 7:08:49 AM,0.25,23.24,0,0.14,No,
MMBR,MMBR.0017871,ACTIVE,06/15/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Hybridol LM 28.43% 19685,6/15/2023 7:08:49 AM,0.50,31.85,0,0.11,Yes,
MMBR,MMBR.0017872,ACTIVE,06/15/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Novadex Flower SC - MED T31.53% H 18992,6/15/2023 7:08:49 AM,0.07,35.87,0,0.06,Yes,
MMBR,MMBR.0017873,ACTIVE,06/15/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Indicol FG 38.27% Second Cut 19701,6/15/2023 7:08:49 AM,1.40,42.04,0,0.12,Yes,
MMBR,MMBR.0017874,ACTIVE,06/15/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Hybridol LM 28.43% Second Cut 19686,6/15/2023 7:08:49 AM,0.50,31.85,0,0.11,Yes,
MMBR,MMBR.0017875,ACTIVE,06/15/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Indicol BSC 38.22% Second Cut 19703,6/15/2023 7:08:49 AM,0.24,43.31,0,0.14,Yes,
MMBR,MMBR.0017876,ACTIVE,06/15/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL Strawberry THC CBD Gummies 19704,6/15/2023 7:08:49 AM,0.17,0,0.18,0,No,
MMBR,MMBR.0017877,ACTIVE,06/15/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Dosilatex Flower SC T29.46% I 18990,6/15/2023 7:08:49 AM,0.19,33.38,0,0.07,Yes,
MMBR,MMBR.0017878,ACTIVE,06/15/2023,CURALEAF LLC,MMPR.0000003,Select Classic Bites Passionfruit (S),6/12/2023 7:16:41 AM,0.15,0,0,0,No,
MMBR,MMBR.0017879,ACTIVE,06/15/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Novadex Flower - MED T31.53% H 18991,6/15/2023 7:08:49 AM,0.07,35.87,0,0.06,Yes,
MMBR,MMBR.0017880,ACTIVE,06/15/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL Distillate Pen 300 mg Hybridol OP 88.57% 19697,6/15/2023 7:08:49 AM,88.57,0,0.67,0,Yes,
MMBR,MMBR.0017881,ACTIVE,06/15/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Indicol BC 26.11% Second Cut 19691,6/15/2023 7:08:49 AM,0.74,28.93,0,0.12,No,
MMBR,MMBR.0017882,ACTIVE,06/15/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Indicol BSC 34.43% Second Cut 19702,6/15/2023 7:08:49 AM,0.59,38.59,0,0.12,Yes,
MMBR,MMBR.0017883,ACTIVE,06/15/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Dosilatex Flower T29.46% I 18989,6/15/2023 7:08:49 AM,0.19,33.38,0,0.07,Yes,
MMBR,MMBR.0017884,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 1g Pre Roll Indicol W 25.30% 19671,6/16/2023 7:11:47 AM,0.69,28.06,0,0.17,No,
MMBR,MMBR.0017885,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm 300mg Pen Indicol VW 79.83% 19670,6/16/2023 7:11:47 AM,79.83,0,0.70,0,Yes,
MMBR,MMBR.0017886,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Hybridol OP 21.53% 19680,6/16/2023 7:11:47 AM,0.57,23.90,0,0.10,No,
MMBR,MMBR.0017887,ACTIVE,06/16/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Saliden Flower - MED T31.92% H 19015,6/16/2023 7:11:47 AM,.24,36.12,0,.11,Yes,
MMBR,MMBR.0017888,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 1g Pre Roll Sativarin EF 22.27% 19676,6/16/2023 7:11:47 AM,0.59,24.72,0,0.13,No,
MMBR,MMBR.0017889,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Hybridol J 25.65% 19675,6/16/2023 7:11:47 AM,0.45,28.74,0,0.10,No,
MMBR,MMBR.0017890,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 7g Indicol IK 20.25% Select Grind 19690,6/16/2023 7:11:47 AM,0.35,22.69,0,0.09,No,
MMBR,MMBR.0017891,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL Distillate Vape 1g Sativarin X 90.39% 19695,6/16/2023 7:11:47 AM,90.39,0,1.05,0,Yes,
MMBR,MMBR.0017892,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Indicol C 27.84% 19705,6/16/2023 7:11:47 AM,0.40,31.29,0,0.08,No,
MMBR,MMBR.0017893,ACTIVE,06/16/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Auralex Flower - MED T34.31% H 19017,6/16/2023 7:11:47 AM,.26,38.82,0,.12,Yes,
MMBR,MMBR.0017894,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Indicol GI 17.63% Second Cut 19709,6/16/2023 7:11:47 AM,0.93,19.04,0,0.09,No,
MMBR,MMBR.0017895,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Indicol C 27.84% Second Cut 19706,6/16/2023 7:11:47 AM,0.40,31.29,0,0.08,No,
MMBR,MMBR.0017896,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 1g Pre Roll Indicol IK 18.70% 19674,6/16/2023 7:11:47 AM,0.53,20.72,0,0.17,No,
MMBR,MMBR.0017897,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 1g Pre Roll Sativarin V 27.88% 19672,6/16/2023 7:11:47 AM,2.32,29.14,0.59,0.15,Yes,
MMBR,MMBR.0017898,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 1g Pre Roll Hybridol BC 24.77% 19673,6/16/2023 7:11:47 AM,0.67,27.48,0,0.10,No,
MMBR,MMBR.0017899,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Indicol GI 17.63% 19708,6/16/2023 7:11:47 AM,0.93,19.04,0,0.09,No,
MMBR,MMBR.0017900,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 1g Pre Roll Hybridol HI 26.51% 19679,6/16/2023 7:11:47 AM,1.27,28.78,0,0.10,Yes,
MMBR,MMBR.0017901,ACTIVE,06/16/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Saliden Flower SC - MED T31.92% H 19016,6/16/2023 7:11:47 AM,.24,36.12,0,.11,Yes,
MMBR,MMBR.0017902,ACTIVE,06/16/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Modivec Pre-Rolls - MED T32.17% H 18994,6/16/2023 7:11:47 AM,.11,36.56,0,.08,Yes,
MMBR,MMBR.0017903,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Sativarin LM 23.17% 19681,6/16/2023 7:11:47 AM,0.55,25.79,0,0.10,No,
MMBR,MMBR.0017904,ACTIVE,06/16/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Modivec Shorties - MED T32.17% H 18995,6/16/2023 7:11:47 AM,.11,36.56,0,.08,Yes,
MMBR,MMBR.0017905,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 1g Pre Roll Indicol E 27.61% 19682,6/16/2023 7:11:47 AM,1.83,29.39,0,0.15,No,
MMBR,MMBR.0017906,ACTIVE,06/16/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 7g Indicol BC 26.11% Select Grind 19692,6/16/2023 7:11:47 AM,0.74,28.93,0,0.12,No,
MMBR,MMBR.0017907,ACTIVE,06/16/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Lechelex Pre-Rolls - MED T30.68% S 18996,6/16/2023 7:11:47 AM,.08,34.89,0,.09,Yes,
MMBR,MMBR.0017908,ACTIVE,06/16/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Auralex Flower SC - MED T34.31% H 19018,6/16/2023 7:11:47 AM,.26,38.82,0,.12,Yes,
MMBR,MMBR.0017909,ACTIVE,06/16/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Lechelex Shorties - MED T30.68% S 18997,6/16/2023 7:11:47 AM,.08,34.89,0,.09,Yes,
MMBR,MMBR.0017910,ACTIVE,06/20/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 7g Indicol C 27.84% Select Grind 19707,6/20/2023 7:12:43 AM,0.40,31.29,0,0.08,No,
MMBR,MMBR.0017911,ACTIVE,06/20/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm Vape 1g Hybridol KL 80.44% 19716,6/20/2023 7:12:43 AM,80.44,0,0.70,0,Yes,
MMBR,MMBR.0017912,ACTIVE,06/20/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm Vape 1g Hybridol FG 79.80% 19714,6/20/2023 7:12:43 AM,79.80,0,0.66,0,Yes,
MMBR,MMBR.0017913,ACTIVE,06/20/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm 300mg Pen Sativarin W 79.77% 19699,6/20/2023 7:12:43 AM,79.77,0,1.13,0,Yes,
MMBR,MMBR.0017914,ACTIVE,06/20/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm Vape 1g Indicol JK 80.04% 19717,6/20/2023 7:12:43 AM,80.04,0,0.68,0,Yes,
MMBR,MMBR.0017915,ACTIVE,06/20/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Lechelex Bold T422 S 19022,6/20/2023 7:12:43 AM,84.40,0,1.14,0,Yes,
MMBR,MMBR.0017916,ACTIVE,06/20/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Albivex Live Rosin T78.82% I 19014,6/20/2023 7:12:43 AM,1.30,88.39,0,0.33,Yes,
MMBR,MMBR.0017917,ACTIVE,06/20/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm Vape 1g Hybridol IJ 81.34% 19715,6/20/2023 7:12:43 AM,81.34,0,0.66,0,Yes,
MMBR,MMBR.0017918,ACTIVE,06/20/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Manzaden Flower SC - MED T31.37% I 20032,6/20/2023 7:12:43 AM,.54,35.15,0,.08,Yes,
MMBR,MMBR.0017919,ACTIVE,06/20/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Fioraden C Bold T437 I 19020,6/20/2023 7:12:43 AM,87.34,0,1.16,0,Yes,
MMBR,MMBR.0017920,ACTIVE,06/20/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Indicol Jk 31.26% 19712,6/20/2023 7:12:43 AM,0.64,34.91,0,0.12,No,
MMBR,MMBR.0017921,ACTIVE,06/20/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Lechelex Peak Slim T422 S 19023,6/20/2023 7:12:43 AM,84.40,0,1.14,0,Yes,
MMBR,MMBR.0017922,ACTIVE,06/20/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Garciaven Flower T29.60% S 20033,6/20/2023 7:12:43 AM,.13,33.60,0,.08,Yes,
MMBR,MMBR.0017923,ACTIVE,06/20/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Saliden Bold T445 H 19024,6/20/2023 7:12:43 AM,88.99,0,1.23,0,Yes,
MMBR,MMBR.0017924,ACTIVE,06/20/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Lexikan BHO Live Resin Vape T446 S 20028,6/20/2023 7:12:43 AM,89.17,0,.69,0,Yes,
MMBR,MMBR.0017925,ACTIVE,06/20/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Indicol BSC 34.43% 19719,6/20/2023 7:12:43 AM,0.59,38.59,0,0.12,Yes,
MMBR,MMBR.0017926,ACTIVE,06/20/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Manzaden Flower - MED T31.37% I 20031,6/20/2023 7:12:43 AM,.54,35.15,0,.08,Yes,
MMBR,MMBR.0017927,ACTIVE,06/20/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Mend 1:1 I Cooling Body Balm 20030,6/20/2023 7:12:43 AM,.10,0,.10,0,No,
MMBR,MMBR.0017928,ACTIVE,06/20/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Borealex Peak Slim T427 I 20027,6/20/2023 7:12:43 AM,85.35,0,1.20,0,Yes,
MMBR,MMBR.0017929,ACTIVE,06/20/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Garciaven Flower SC T29.60% S 20034,6/20/2023 7:12:43 AM,.13,33.60,0,.08,Yes,
MMBR,MMBR.0017930,ACTIVE,06/20/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL Watermelon THC Gummies 19711,6/20/2023 7:12:43 AM,0.16,0,0,0,No,
MMBR,MMBR.0017931,ACTIVE,06/20/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm Vape 1g Indicol VW 79.83% 19718,6/20/2023 7:12:43 AM,79.83,0,0.70,0,Yes,
MMBR,MMBR.0017932,ACTIVE,06/20/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Lexikan Pure Vape T432 S 19019,6/20/2023 7:12:43 AM,86.42,0,1.25,0,Yes,
MMBR,MMBR.0017933,ACTIVE,06/20/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL Blueberry THC CBN Gummies 19710,6/20/2023 7:12:43 AM,0.16,0,0,0,No,
MMBR,MMBR.0017934,ACTIVE,06/20/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL Distillate Pen 300mg Indicol C 85.79% 19696,6/20/2023 7:12:43 AM,85.79,0,0,0,Yes,
MMBR,MMBR.0017935,ACTIVE,06/20/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Indicol JK 31.26% 19713,6/20/2023 7:12:43 AM,0.64,34.91,0,0.12,No,
MMBR,MMBR.0017936,ACTIVE,06/20/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Borealex Bold T427 I 20026,6/20/2023 7:12:43 AM,85.35,0,1.20,0,Yes,
MMBR,MMBR.0017937,ACTIVE,06/20/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Saliden Peak Slim T445 H 20025,6/20/2023 7:12:43 AM,88.99,0,1.23,0,Yes,
MMBR,MMBR.0017938,ACTIVE,06/20/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Fioraden C Peak Slim T437 I 19021,6/20/2023 7:12:43 AM,87.34,0,1.16,0,Yes,
MMBR,MMBR.0017939,ACTIVE,06/21/2023,ADVANCED GROW LABS LLC,MMPR.0000001,Rythm 300mg Pen Indicol EG 74.80% 19698,6/20/2023 7:12:43 AM,74.80,0,1.03,0,Yes,
MMBR,MMBR.0017940,ACTIVE,06/21/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Sativarin SD 23.88% 19727,6/21/2023 8:54:39 AM,0.82,26.29,0,0.09,No,
MMBR,MMBR.0017941,ACTIVE,06/21/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Purpalex Shorties T24.32% I 19003,6/21/2023 8:54:39 AM,.38,27.30,0,.14,No,
MMBR,MMBR.0017942,ACTIVE,06/21/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Hybridol VW 13.37% 19724,6/21/2023 8:54:39 AM,0.50,14.68,0,0.10,No,
MMBR,MMBR.0017943,ACTIVE,06/21/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL Blueberry THC CBN Gummies 19738,6/21/2023 8:54:39 AM,0.15,0,0,0,No,
MMBR,MMBR.0017944,ACTIVE,06/21/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Hybridol CTS 26.18% 19732,6/21/2023 8:54:39 AM,0.56,29.21,0,0.09,Yes,
MMBR,MMBR.0017945,ACTIVE,06/21/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 3.5g Hybridol AD 33.76% Second Cut 19722,6/21/2023 8:54:39 AM,0.43,38.01,0,0.08,Yes,
MMBR,MMBR.0017946,ACTIVE,06/21/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Indicol BBF 26.92% 19731,6/21/2023 8:54:39 AM,0.36,30.28,0,0.08,No,
MMBR,MMBR.0017947,ACTIVE,06/21/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Indicol BC 22.09% 19729,6/21/2023 8:54:39 AM,0.39,24.74,0,0.10,No,
MMBR,MMBR.0017948,ACTIVE,06/21/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 1g Pre Roll Indicol AC 20.85% 19735,6/21/2023 8:54:39 AM,0.42,23.30,0,0.06,No,
MMBR,MMBR.0017949,ACTIVE,06/21/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Indicol KM 27.41% 19730,6/21/2023 8:54:39 AM,0.59,30.58,0,0.08,No,
MMBR,MMBR.0017950,ACTIVE,06/21/2023,ADVANCED GROW LABS LLC,MMPR.0000001,AGL 5 Pack Minis Hybridol NO 21.59% 19734,6/21/2023 8:54:39 AM,0.49,24.06,0,0.08,Yes,
MMBR,MMBR.0017951,ACTIVE,06/21/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Tulsavec Shorties T26.90% I 19001,6/21/2023 8:54:39 AM,.56,30.03,0,.17,No,
MMBR,MMBR.0017952,ACTIVE,06/21/2023,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Lexikan Shorties T29.72% S 18999,6/21/2023 8:54:39 AM,.67,33.12,0,.14,No,
